vehicle_brand,model_name,manufacturing_year,kilometres_driven,vehicle_condition,vehicle_type,body_type,engine_capacity,engine_cylinders,transmission_type,drive_type,fuel_type,fuel_consumption,doors,seats,location,state,vehicle_age,km_per_year,desc_len,is_new_vehicle,fuel_efficiency_score,engine_power_index,brand_tier,location_coarse,model_name_freq,location_coarse_freq
ford,other,2014.0,88205.0,used,jr motors world,hatchback,4.0,4.0,manual,other,unknown,8.0,4.0,5.0,"blacktown, nsw",nsw,12.0,7350.416666666667,61,0,0.125,16.0,mid,"blacktown,",0.398677912012765,0.016070207431046275
fiat,other,2016.0,31760.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,5.7,4.0,5.0,"elderslie, nsw",nsw,10.0,3176.0,18,0,0.17543859649122806,16.0,budget,"elderslie,",0.398677912012765,0.007636197857305676
hyundai,other,2015.0,156449.0,used,commercial,commercial,4.0,4.0,automatic,rear,diesel,8.8,4.0,3.0,other,nsw,11.0,14222.636363636364,18,0,0.11363636363636363,16.0,budget,other,0.398677912012765,0.64497378618646
toyota,estima,2009.0,123276.0,used,don frost car sales,wagon,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,other,qld,17.0,7251.529411764706,18,0,0.125,16.0,mid,other,0.010143606108958286,0.64497378618646
ford,other,2013.0,64541.0,used,adelaide vehicle centre south,wagon,4.0,4.0,automatic,other,premium,8.0,4.0,5.0,other,sa,13.0,4964.692307692308,24,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
toyota,landcruiser,2015.0,237138.0,used,suv,suv,8.0,8.0,automatic,4wd,diesel,10.3,4.0,8.0,other,vic,11.0,21558.0,32,0,0.0970873786407767,64.0,mid,other,0.02279462046956918,0.64497378618646
volkswagen,other,2003.0,257234.0,used,used dealer ad,suv,4.0,4.0,automatic,front,unknown,8.0,4.0,5.0,other,vic,23.0,11184.08695652174,25,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
subaru,forester,2012.0,114364.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,9.3,4.0,5.0,"liverpool, nsw",nsw,14.0,8168.857142857143,22,0,0.1075268817204301,16.0,mid,"liverpool,",0.009573740597219056,0.012992933667654433
toyota,other,2013.0,148775.0,used,used dealer ad,suv,4.0,4.0,automatic,other,premium,8.0,4.0,5.0,"braeside, vic",vic,13.0,11444.23076923077,30,0,0.125,16.0,mid,"braeside,",0.398677912012765,0.006724413038522908
kia,sportage,2016.0,196921.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,"minchinbury, nsw",nsw,10.0,19692.1,26,0,0.12658227848101264,16.0,budget,"minchinbury,",0.00832003647139275,0.05846820150444495
hyundai,santa,2016.0,149250.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,7.8,4.0,7.0,other,tas,10.0,14925.0,39,0,0.12820512820512822,16.0,budget,other,0.007978117164349213,0.64497378618646
toyota,hilux,2011.0,216905.0,used,ute / tray,ute / tray,4.0,4.0,automatic,rear,unleaded,11.6,4.0,5.0,"liverpool, nsw",nsw,15.0,14460.333333333334,26,0,0.08620689655172414,16.0,mid,"liverpool,",0.027467517665830863,0.012992933667654433
mercedes-benz,other,2017.0,35551.0,used,wagon,wagon,4.0,4.0,automatic,rear,premium,6.6,4.0,5.0,"brooklyn, vic",vic,9.0,3950.1111111111113,23,0,0.15151515151515152,16.0,premium,"brooklyn,",0.398677912012765,0.006268520629131525
nissan,elgrand,2008.0,50074.0,used,nippon motors,commercial,4.0,4.0,automatic,rear,unleaded,8.0,4.0,5.0,"ingleburn, nsw",nsw,18.0,2781.8888888888887,25,0,0.125,16.0,mid,"ingleburn,",0.00558468201504445,0.006724413038522908
holden,colorado,2015.0,135022.0,used,ute / tray,ute / tray,4.0,4.0,manual,rear,diesel,7.6,4.0,5.0,other,sa,11.0,12274.727272727272,29,0,0.13157894736842105,16.0,budget,other,0.01584226122635058,0.64497378618646
jeep,grand,2013.0,112819.0,used,suv,suv,6.0,6.0,automatic,4wd,premium,10.4,4.0,5.0,"osborne park, wa",wa,13.0,8678.384615384615,38,0,0.09615384615384615,36.0,mid,osborne,0.01641212673808981,0.010143606108958286
mazda,bt-50,2010.0,267899.0,used,ute / tray,ute / tray,4.0,4.0,manual,rear,diesel,8.3,2.0,4.0,other,nsw,16.0,16743.6875,41,0,0.12048192771084336,16.0,budget,other,0.01139731023478459,0.64497378618646
hyundai,i30,2013.0,107647.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.9,5.0,5.0,"blacktown, nsw",nsw,13.0,8280.538461538461,24,0,0.14492753623188406,16.0,budget,"blacktown,",0.014360610895828584,0.016070207431046275
volkswagen,other,2012.0,93772.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,8.2,3.0,4.0,other,nsw,14.0,6698.0,26,0,0.12195121951219513,16.0,mid,other,0.398677912012765,0.64497378618646
ford,territory,2010.0,164959.0,used,suv,suv,6.0,6.0,automatic,rear,unleaded,12.8,4.0,7.0,other,qld,16.0,10309.9375,28,0,0.078125,36.0,mid,other,0.012081148848871666,0.64497378618646
ford,other,2010.0,185000.0,used,hatchback,hatchback,4.0,4.0,automatic,front,diesel,6.2,5.0,5.0,other,qld,16.0,11562.5,30,0,0.16129032258064516,16.0,mid,other,0.398677912012765,0.64497378618646
ford,ranger,2016.0,192000.0,used,ute / tray,ute / tray,4.0,4.0,automatic,rear,diesel,7.5,2.0,2.0,"wangara, wa",wa,10.0,19200.0,38,0,0.13333333333333333,16.0,mid,"wangara,",0.024048324595395486,0.016868019147481195
isuzu,d-max,2013.0,127805.0,used,jz motors,ute / tray,4.0,4.0,automatic,other,diesel,8.0,4.0,5.0,other,vic,13.0,9831.153846153846,28,0,0.125,16.0,premium,other,0.007978117164349213,0.64497378618646
kia,cerato,2017.0,84741.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.3,4.0,5.0,"croydon, nsw",nsw,9.0,9415.666666666666,21,0,0.136986301369863,16.0,budget,"croydon,",0.006496466833827217,0.007636197857305676
ford,territory,2014.0,152703.0,used,suv,suv,6.0,6.0,automatic,awd,diesel,8.8,4.0,5.0,other,vic,12.0,12725.25,28,0,0.11363636363636363,36.0,mid,other,0.012081148848871666,0.64497378618646
hyundai,tucson,2017.0,127615.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,other,vic,9.0,14179.444444444445,34,0,0.12658227848101264,16.0,budget,other,0.009915659904262594,0.64497378618646
other,other,1998.0,310000.0,used,sedan,sedan,4.0,4.0,manual,front,unleaded,8.8,4.0,5.0,other,qld,28.0,11071.42857142857,20,0,0.11363636363636363,16.0,premium,other,0.398677912012765,0.64497378618646
subaru,other,2016.0,226127.0,used,sedan,sedan,6.0,6.0,automatic,awd,premium,9.9,4.0,5.0,other,nsw,10.0,22612.7,24,0,0.10101010101010101,36.0,mid,other,0.398677912012765,0.64497378618646
holden,commodore,2012.0,103373.0,used,ute / tray,ute / tray,6.0,6.0,manual,rear,unleaded,9.8,2.0,2.0,"bentley, wa",wa,14.0,7383.785714285715,33,0,0.1020408163265306,36.0,budget,"bentley,",0.0292910873033964,0.007864144062001368
jeep,grand,2017.0,124653.0,used,suv,suv,6.0,6.0,automatic,4wd,diesel,7.5,4.0,5.0,other,vic,9.0,13850.333333333334,38,0,0.13333333333333333,36.0,mid,other,0.01641212673808981,0.64497378618646
mitsubishi,other,2010.0,145776.0,used,first in vehicles,commercial,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,other,qld,16.0,9111.0,22,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
mazda,cx-5,2017.0,114146.0,used,mandurah mazda,wagon,4.0,4.0,automatic,other,unknown,8.0,4.0,5.0,other,wa,9.0,12682.888888888889,15,0,0.125,16.0,budget,other,0.010713471620697515,0.64497378618646
ford,ranger,2013.0,167122.0,used,ute / tray,ute / tray,5.0,5.0,manual,4wd,diesel,9.4,4.0,5.0,"cardiff, nsw",nsw,13.0,12855.538461538461,30,0,0.10638297872340426,25.0,mid,"cardiff,",0.024048324595395486,0.016070207431046275
holden,cruze,2012.0,139802.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.4,4.0,5.0,other,vic,14.0,9985.857142857143,24,0,0.13513513513513511,16.0,budget,other,0.01196717574652382,0.64497378618646
subaru,other,1999.0,164532.0,used,used dealer ad,wagon,4.0,4.0,unknown,other,unleaded,8.0,4.0,5.0,other,nsw,27.0,6093.777777777777,18,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
mercedes-benz,other,2017.0,80582.0,used,cumberland ford,coupe,4.0,4.0,automatic,front,diesel,8.0,4.0,5.0,"blacktown, nsw",nsw,9.0,8953.555555555555,39,0,0.125,16.0,premium,"blacktown,",0.398677912012765,0.016070207431046275
kia,sportage,2015.0,117179.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,8.8,4.0,5.0,other,nsw,11.0,10652.636363636364,34,0,0.11363636363636363,16.0,budget,other,0.00832003647139275,0.64497378618646
toyota,hiace,2016.0,144000.0,used,commercial,commercial,4.0,4.0,automatic,rear,diesel,8.7,4.0,2.0,other,sa,10.0,14400.0,21,0,0.1149425287356322,16.0,mid,other,0.014702530202872122,0.64497378618646
toyota,hilux,2009.0,191468.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,9.5,4.0,5.0,"cardiff, nsw",nsw,17.0,11262.823529411764,26,0,0.10526315789473684,16.0,mid,"cardiff,",0.027467517665830863,0.016070207431046275
toyota,camry,2017.0,117114.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,other,qld,9.0,13012.666666666666,24,0,0.12658227848101264,16.0,mid,other,0.010713471620697515,0.64497378618646
toyota,other,2013.0,103706.0,used,coupe,coupe,4.0,4.0,automatic,rear,premium,7.1,2.0,4.0,"croydon, nsw",nsw,13.0,7977.384615384615,18,0,0.14084507042253522,16.0,mid,"croydon,",0.398677912012765,0.007636197857305676
toyota,hilux,2015.0,243878.0,used,ute / tray,ute / tray,4.0,4.0,manual,rear,diesel,8.1,2.0,2.0,"bentley, wa",wa,11.0,22170.727272727272,26,0,0.1234567901234568,16.0,mid,"bentley,",0.027467517665830863,0.007864144062001368
toyota,rav4,2004.0,265792.0,used,suv,suv,4.0,4.0,automatic,4wd,unleaded,9.7,4.0,5.0,other,qld,22.0,12081.454545454546,25,0,0.10309278350515465,16.0,mid,other,0.010485525416001824,0.64497378618646
nissan,x-trail,2006.0,282208.0,used,suv,suv,4.0,4.0,automatic,4wd,unleaded,10.0,4.0,5.0,other,nsw,20.0,14110.4,47,0,0.1,16.0,mid,other,0.013220879872350126,0.64497378618646
nissan,other,2014.0,116603.0,used,suv,suv,4.0,4.0,automatic,front,premium,6.3,4.0,5.0,other,nsw,12.0,9716.916666666666,25,0,0.15873015873015872,16.0,mid,other,0.398677912012765,0.64497378618646
other,other,2017.0,40500.0,used,suv,suv,4.0,4.0,automatic,rear,unleaded,10.2,4.0,7.0,other,nsw,9.0,4500.0,23,0,0.09803921568627452,16.0,premium,other,0.398677912012765,0.64497378618646
jeep,grand,2014.0,103864.0,used,suv,suv,6.0,6.0,automatic,4wd,diesel,7.5,4.0,5.0,other,vic,12.0,8655.333333333334,37,0,0.13333333333333333,36.0,mid,other,0.01641212673808981,0.64497378618646
ford,falcon,2009.0,127511.0,used,sedan,sedan,6.0,6.0,automatic,rear,unleaded,10.5,4.0,5.0,other,wa,17.0,7500.64705882353,20,0,0.09523809523809523,36.0,mid,other,0.012081148848871666,0.64497378618646
toyota,kluger,2015.0,91885.0,used,suv,suv,6.0,6.0,automatic,front,unleaded,10.2,4.0,7.0,"berwick, vic",vic,11.0,8353.181818181818,28,0,0.09803921568627452,36.0,mid,"berwick,",0.0111693640300889,0.0063824937314793705
holden,commodore,2016.0,56546.0,used,sedan,sedan,8.0,8.0,automatic,rear,premium,11.7,4.0,5.0,other,nsw,10.0,5654.6,26,0,0.08547008547008547,64.0,budget,other,0.0292910873033964,0.64497378618646
nissan,x-trail,2015.0,173467.0,used,suv,suv,4.0,4.0,automatic,4wd,unleaded,8.3,4.0,5.0,other,nsw,11.0,15769.727272727272,28,0,0.12048192771084336,16.0,mid,other,0.013220879872350126,0.64497378618646
nissan,navara,2012.0,227808.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,9.2,4.0,5.0,other,qld,14.0,16272.0,29,0,0.10869565217391305,16.0,mid,other,0.02005926601322088,0.64497378618646
jeep,other,2015.0,144089.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,10.0,4.0,5.0,other,wa,11.0,13099.0,34,0,0.1,36.0,mid,other,0.398677912012765,0.64497378618646
nissan,navara,2007.0,229000.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,9.8,4.0,5.0,other,qld,19.0,12052.631578947368,29,0,0.1020408163265306,16.0,mid,other,0.02005926601322088,0.64497378618646
toyota,landcruiser,2017.0,193974.0,used,suv,suv,8.0,8.0,automatic,4wd,diesel,9.5,4.0,7.0,other,nsw,9.0,21552.666666666668,32,0,0.10526315789473684,64.0,mid,other,0.02279462046956918,0.64497378618646
toyota,other,2012.0,90598.0,used,used dealer ad,suv,4.0,4.0,automatic,rear,unleaded,8.0,4.0,5.0,other,vic,14.0,6471.285714285715,24,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
ford,ranger,2013.0,189538.0,used,ute / tray,ute / tray,5.0,5.0,automatic,rear,diesel,8.9,4.0,5.0,"fyshwick, act",act,13.0,14579.846153846154,39,0,0.11235955056179775,25.0,mid,"fyshwick,",0.024048324595395486,0.010143606108958286
holden,colorado,2014.0,125747.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,8.1,4.0,5.0,"slacks creek, qld",qld,12.0,10478.916666666666,30,0,0.1234567901234568,16.0,budget,slacks,0.01584226122635058,0.01504444950991566
subaru,other,1999.0,184482.0,used,sedan,sedan,4.0,4.0,automatic,awd,unleaded,9.6,4.0,5.0,other,qld,27.0,6832.666666666667,28,0,0.10416666666666667,16.0,mid,other,0.398677912012765,0.64497378618646
toyota,hiace,2012.0,115666.0,used,custom coaster conversions,commercial,4.0,4.0,automatic,rear,unleaded,8.0,4.0,5.0,other,nsw,14.0,8261.857142857143,21,0,0.125,16.0,mid,other,0.014702530202872122,0.64497378618646
mazda,bt-50,2014.0,210121.0,used,ute / tray,ute / tray,5.0,5.0,automatic,4wd,diesel,9.2,4.0,5.0,other,tas,12.0,17510.083333333332,25,0,0.10869565217391305,25.0,budget,other,0.01139731023478459,0.64497378618646
toyota,kluger,2017.0,67307.0,used,suv,suv,6.0,6.0,automatic,front,unleaded,9.3,4.0,7.0,other,qld,9.0,7478.555555555556,31,0,0.1075268817204301,36.0,mid,other,0.0111693640300889,0.64497378618646
hyundai,other,2015.0,147682.0,used,commercial,commercial,4.0,4.0,automatic,rear,diesel,8.8,4.0,6.0,"granville, nsw",nsw,11.0,13425.636363636364,23,0,0.11363636363636363,16.0,budget,"granville,",0.398677912012765,0.012992933667654433
bmw,other,2016.0,81663.0,used,sedan,sedan,8.0,8.0,automatic,rear,premium,9.9,4.0,5.0,other,nsw,10.0,8166.3,11,0,0.10101010101010101,64.0,premium,other,0.398677912012765,0.64497378618646
ford,territory,2011.0,145385.0,used,suv,suv,6.0,6.0,automatic,rear,unleaded,10.6,4.0,7.0,other,wa,15.0,9692.333333333334,34,0,0.09433962264150944,36.0,mid,other,0.012081148848871666,0.64497378618646
ford,falcon,2015.0,139715.0,used,ute / tray,ute / tray,6.0,6.0,automatic,rear,unleaded,10.7,2.0,2.0,other,qld,11.0,12701.363636363636,20,0,0.09345794392523366,36.0,mid,other,0.012081148848871666,0.64497378618646
mercedes-benz,other,2015.0,102885.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.2,4.0,5.0,other,vic,11.0,9353.181818181818,25,0,0.1388888888888889,16.0,premium,other,0.398677912012765,0.64497378618646
nissan,x-trail,2017.0,63565.0,used,suv,suv,4.0,4.0,automatic,4wd,unleaded,8.3,4.0,5.0,other,nsw,9.0,7062.777777777777,28,0,0.12048192771084336,16.0,mid,other,0.013220879872350126,0.64497378618646
lexus,other,2009.0,79508.0,used,03 **** ****,suv,4.0,4.0,unknown,other,unknown,8.0,4.0,5.0,"moorabbin, vic",vic,17.0,4676.941176470588,34,0,0.125,16.0,premium,"moorabbin,",0.398677912012765,0.011853202644175975
hyundai,i30,2014.0,26875.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.1,5.0,5.0,"cardiff, nsw",nsw,12.0,2239.5833333333335,23,0,0.14084507042253522,16.0,budget,"cardiff,",0.014360610895828584,0.016070207431046275
honda,other,2006.0,120105.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.1,5.0,5.0,other,nsw,20.0,6005.25,19,0,0.1639344262295082,16.0,budget,other,0.398677912012765,0.64497378618646
nissan,patrol,2016.0,111234.0,used,suv,suv,4.0,4.0,manual,4wd,diesel,10.9,4.0,7.0,"osborne park, wa",wa,10.0,11123.4,27,0,0.09174311926605504,16.0,mid,osborne,0.006268520629131525,0.010143606108958286
mercedes-benz,other,2015.0,159600.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.0,4.0,5.0,other,tas,11.0,14509.09090909091,32,0,0.14285714285714285,16.0,premium,other,0.398677912012765,0.64497378618646
holden,cruze,2014.0,220683.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.4,5.0,5.0,other,nsw,12.0,18390.25,24,0,0.13513513513513511,16.0,budget,other,0.01196717574652382,0.64497378618646
mazda,2,2017.0,47602.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,4.9,5.0,5.0,"phillip, act",act,9.0,5289.111111111111,18,0,0.2040816326530612,16.0,budget,"phillip,",0.006610439936175063,0.008434009573740598
mazda,bt-50,2016.0,96022.0,used,ute / tray,ute / tray,4.0,4.0,manual,rear,diesel,7.6,2.0,3.0,other,qld,10.0,9602.2,25,0,0.13157894736842105,16.0,budget,other,0.01139731023478459,0.64497378618646
mini,other,2014.0,74711.0,used,suv,suv,4.0,4.0,automatic,front,premium,7.6,4.0,4.0,other,vic,12.0,6225.916666666667,27,0,0.13157894736842105,16.0,mid,other,0.398677912012765,0.64497378618646
honda,other,2015.0,117311.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,8.1,4.0,5.0,other,vic,11.0,10664.636363636364,23,0,0.1234567901234568,16.0,budget,other,0.398677912012765,0.64497378618646
toyota,other,1993.0,223931.0,used,hatchback,hatchback,6.0,6.0,manual,rear,unknown,8.0,2.0,5.0,other,nsw,33.0,6785.787878787879,17,0,0.125,36.0,mid,other,0.398677912012765,0.64497378618646
hyundai,ix35,2012.0,80084.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,7.5,4.0,5.0,"ringwood, vic",vic,14.0,5720.285714285715,34,0,0.13333333333333333,16.0,budget,"ringwood,",0.006724413038522908,0.02062913152496011
honda,civic,2016.0,101515.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,6.0,4.0,5.0,other,vic,10.0,10151.5,23,0,0.16666666666666666,16.0,budget,other,0.006268520629131525,0.64497378618646
hyundai,ix35,2013.0,99000.0,used,suv,suv,4.0,4.0,manual,front,unleaded,8.5,4.0,5.0,other,qld,13.0,7615.384615384615,30,0,0.11764705882352941,16.0,budget,other,0.006724413038522908,0.64497378618646
ford,other,2015.0,120656.0,used,suv,suv,4.0,4.0,automatic,front,premium,7.2,4.0,5.0,other,nsw,11.0,10968.727272727272,29,0,0.1388888888888889,16.0,mid,other,0.398677912012765,0.64497378618646
holden,commodore,2010.0,155562.0,used,wagon,wagon,6.0,6.0,automatic,rear,unleaded,9.3,4.0,5.0,other,sa,16.0,9722.625,27,0,0.1075268817204301,36.0,budget,other,0.0292910873033964,0.64497378618646
mercedes-benz,other,2012.0,50516.0,used,convertible,convertible,4.0,4.0,automatic,rear,premium,8.2,2.0,4.0,other,vic,14.0,3608.285714285714,38,0,0.12195121951219513,16.0,premium,other,0.398677912012765,0.64497378618646
toyota,hiace,2009.0,148190.0,used,carbarn,commercial,4.0,4.0,automatic,other,unleaded,8.0,4.0,5.0,"lidcombe, nsw",nsw,17.0,8717.058823529413,28,0,0.125,16.0,mid,"lidcombe,",0.014702530202872122,0.009231821290175518
toyota,other,2011.0,168069.0,used,03 **** ****,suv,4.0,4.0,unknown,other,unknown,8.0,4.0,5.0,"moorabbin, vic",vic,15.0,11204.6,38,0,0.125,16.0,mid,"moorabbin,",0.398677912012765,0.011853202644175975
other,other,2013.0,127840.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,8.3,2.0,2.0,"moorabbin, vic",vic,13.0,9833.846153846154,26,0,0.12048192771084336,16.0,premium,"moorabbin,",0.398677912012765,0.011853202644175975
land,rover,2016.0,157758.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,5.1,5.0,5.0,other,nsw,10.0,15775.8,54,0,0.19607843137254904,16.0,premium,other,0.017323911556872577,0.64497378618646
land,rover,2017.0,77252.0,used,suv,suv,6.0,6.0,automatic,awd,diesel,6.4,4.0,5.0,other,qld,9.0,8583.555555555555,41,0,0.15625,36.0,premium,other,0.017323911556872577,0.64497378618646
volkswagen,golf,2005.0,126110.0,used,hatchback,hatchback,4.0,4.0,manual,front,premium,8.5,5.0,5.0,"ringwood, vic",vic,21.0,6005.238095238095,40,0,0.11764705882352941,16.0,mid,"ringwood,",0.012081148848871666,0.02062913152496011
holden,colorado,2015.0,200486.0,used,ute / tray,ute / tray,4.0,4.0,automatic,rear,diesel,8.9,4.0,5.0,"minchinbury, nsw",nsw,11.0,18226.0,29,0,0.11235955056179775,16.0,budget,"minchinbury,",0.01584226122635058,0.05846820150444495
volkswagen,tiguan,2012.0,156654.0,used,suv,suv,4.0,4.0,automatic,awd,premium,8.8,4.0,5.0,"cardiff, nsw",nsw,14.0,11189.57142857143,38,0,0.11363636363636363,16.0,mid,"cardiff,",0.007864144062001368,0.016070207431046275
isuzu,d-max,2016.0,179062.0,used,hot spot autos granville commercial and 4x4,ute / tray,4.0,4.0,automatic,other,diesel,8.0,4.0,5.0,"granville, nsw",nsw,10.0,17906.2,28,0,0.125,16.0,premium,"granville,",0.007978117164349213,0.012992933667654433
nissan,navara,2013.0,196283.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,9.2,4.0,5.0,other,qld,13.0,15098.692307692309,29,0,0.10869565217391305,16.0,mid,other,0.02005926601322088,0.64497378618646
mazda,bt-50,2017.0,223358.0,used,ute / tray,ute / tray,5.0,5.0,automatic,rear,diesel,8.9,4.0,5.0,"slacks creek, qld",qld,9.0,24817.555555555555,25,0,0.11235955056179775,25.0,budget,slacks,0.01139731023478459,0.01504444950991566
holden,colorado,2016.0,124847.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,7.9,4.0,5.0,other,nsw,10.0,12484.7,29,0,0.12658227848101264,16.0,budget,other,0.01584226122635058,0.64497378618646
ford,ranger,2016.0,134107.0,used,ute / tray,ute / tray,4.0,4.0,manual,rear,diesel,6.9,4.0,5.0,other,nsw,10.0,13410.7,38,0,0.14492753623188406,16.0,mid,other,0.024048324595395486,0.64497378618646
mitsubishi,triton,2017.0,157509.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,7.6,4.0,5.0,"bentley, wa",wa,9.0,17501.0,32,0,0.13157894736842105,16.0,mid,"bentley,",0.018577615682698882,0.007864144062001368
nissan,navara,2016.0,191645.0,used,ute / tray,ute / tray,4.0,4.0,manual,front,diesel,6.4,2.0,4.0,other,nsw,10.0,19164.5,27,0,0.15625,16.0,mid,other,0.02005926601322088,0.64497378618646
subaru,other,2015.0,109232.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.3,4.0,5.0,"blacktown, nsw",nsw,11.0,9930.181818181818,32,0,0.136986301369863,16.0,mid,"blacktown,",0.398677912012765,0.016070207431046275
toyota,corolla,2009.0,223935.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.7,5.0,5.0,other,qld,17.0,13172.64705882353,26,0,0.12987012987012986,16.0,mid,other,0.018691588785046728,0.64497378618646
nissan,x-trail,2012.0,96111.0,used,suv,suv,4.0,4.0,automatic,4wd,unleaded,9.1,4.0,5.0,other,wa,14.0,6865.071428571428,30,0,0.10989010989010989,16.0,mid,other,0.013220879872350126,0.64497378618646
subaru,other,2015.0,167708.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.3,4.0,5.0,other,wa,11.0,15246.181818181818,24,0,0.136986301369863,16.0,mid,other,0.398677912012765,0.64497378618646
nissan,navara,2008.0,258711.0,used,m1 used cars,ute / tray,4.0,4.0,manual,other,diesel,8.0,4.0,5.0,"slacks creek, qld",qld,18.0,14372.833333333334,44,0,0.125,16.0,mid,slacks,0.02005926601322088,0.01504444950991566
mercedes-benz,other,2016.0,50428.0,used,suv,suv,4.0,4.0,automatic,front,diesel,4.5,4.0,5.0,other,qld,10.0,5042.8,27,0,0.2222222222222222,16.0,premium,other,0.398677912012765,0.64497378618646
fiat,other,2014.0,151867.0,used,commercial,commercial,4.0,4.0,manual,front,diesel,7.4,5.0,3.0,other,wa,12.0,12655.583333333334,19,0,0.13513513513513511,16.0,budget,other,0.398677912012765,0.64497378618646
mazda,bt-50,2009.0,257000.0,used,ute / tray,ute / tray,4.0,4.0,manual,rear,diesel,8.3,2.0,4.0,other,qld,17.0,15117.64705882353,36,0,0.12048192771084336,16.0,budget,other,0.01139731023478459,0.64497378618646
toyota,kluger,2008.0,241220.0,used,suv,suv,6.0,6.0,automatic,front,unleaded,11.0,4.0,7.0,"croydon, nsw",nsw,18.0,13401.111111111111,36,0,0.09090909090909091,36.0,mid,"croydon,",0.0111693640300889,0.007636197857305676
mitsubishi,triton,2013.0,156198.0,used,taree city car sales,ute / tray,4.0,4.0,manual,other,unknown,8.0,4.0,5.0,other,nsw,13.0,12015.23076923077,70,0,0.125,16.0,mid,other,0.018577615682698882,0.64497378618646
ford,other,2001.0,95999.0,used,4b4 warehouse,ute / tray,4.0,4.0,automatic,rear,diesel,8.0,4.0,5.0,other,nsw,25.0,3839.96,17,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
subaru,impreza,2014.0,14600.0,used,hatchback,hatchback,4.0,4.0,automatic,awd,unleaded,6.8,5.0,5.0,other,nsw,12.0,1216.6666666666667,30,0,0.14705882352941177,16.0,mid,other,0.00809209026669706,0.64497378618646
holden,colorado,2016.0,116468.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,9.0,4.0,5.0,other,qld,10.0,11646.8,29,0,0.1111111111111111,16.0,budget,other,0.01584226122635058,0.64497378618646
mazda,3,2014.0,191287.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.0,5.0,5.0,other,nsw,12.0,15940.583333333334,17,0,0.16666666666666666,16.0,budget,other,0.019603373603829497,0.64497378618646
mazda,3,2011.0,130708.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,8.6,5.0,5.0,other,nsw,15.0,8713.866666666667,17,0,0.11627906976744186,16.0,budget,other,0.019603373603829497,0.64497378618646
ford,other,2014.0,86655.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.7,4.0,5.0,other,nsw,12.0,7221.25,29,0,0.12987012987012986,16.0,mid,other,0.398677912012765,0.64497378618646
other,other,2015.0,98446.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,7.0,5.0,5.0,"minchinbury, nsw",nsw,11.0,8949.636363636364,44,0,0.14285714285714285,16.0,premium,"minchinbury,",0.398677912012765,0.05846820150444495
